task,model,building_id,source_area,context_tolerance_m,paired_point_rmse_m,hausdorff_distance_m,relative_area_error_pct,source_is_valid,target_is_valid,prediction_is_valid
Fixed 2 m target,Circular 1D-CNN,2441,wedding,,1.9543878452917463,1.2659473153209468,4.075750355535324,True,True,True
Fixed 2 m target,Circular 1D-CNN,2442,wedding,,0.9098181406650808,1.1257497926865327,1.7079560760080663,True,True,True
Fixed 2 m target,Circular 1D-CNN,2443,wedding,,0.4997906957982025,0.8148995595274011,0.5565706324859967,True,True,True
Fixed 2 m target,Circular 1D-CNN,2444,wedding,,1.8174187677197609,2.2629288565748586,3.363240526519312,True,True,True
Fixed 2 m target,Circular 1D-CNN,2445,wedding,,1.2032177129116466,2.400436559521174,0.6182396228007067,True,True,True
Fixed 2 m target,Circular 1D-CNN,2446,wedding,,1.2915977795682683,1.2789864024879507,1.1906358348871102,True,True,True
Fixed 2 m target,Circular 1D-CNN,2447,wedding,,1.1916215486149788,1.3316216388348148,2.4024495918725264,True,True,True
Fixed 2 m target,Circular 1D-CNN,2448,wedding,,0.8262979118866733,1.6142498534172773,4.03747338127695,True,True,True
Fixed 2 m target,Circular 1D-CNN,2449,wedding,,0.11663861357880047,0.19194562658105888,0.7232392887628329,True,True,True
Fixed 2 m target,Circular 1D-CNN,2450,wedding,,0.7334536685049042,0.7558824198191236,3.0859048780514273,True,True,True
Fixed 2 m target,Circular 1D-CNN,2451,wedding,,0.477880012353543,0.6527504472590877,1.597950925887393,True,True,True
Fixed 2 m target,Circular 1D-CNN,2452,wedding,,0.754465749747773,0.9146432116129624,2.884797193718803,True,True,True
Fixed 2 m target,Circular 1D-CNN,2453,wedding,,0.4718794582436473,0.6137345131913262,3.0989148899249783,True,True,True
Fixed 2 m target,Circular 1D-CNN,2454,wedding,,0.8881078293103237,1.0977934276607946,2.703309015232151,True,True,True
Fixed 2 m target,Circular 1D-CNN,2455,wedding,,0.35906572637254686,0.7384994341290781,3.239442829503097,True,True,True
Fixed 2 m target,Circular 1D-CNN,2456,wedding,,0.8222505183540445,1.460017535490719,6.867629484756328,True,True,True
Fixed 2 m target,Circular 1D-CNN,2457,wedding,,0.9164133445217988,1.3055525198445457,5.015879149241051,True,True,True
Fixed 2 m target,Circular 1D-CNN,2458,wedding,,0.09974684063987803,0.16382060999194967,1.0570557873983937,True,True,True
Fixed 2 m target,Circular 1D-CNN,2459,wedding,,0.8358834719641544,0.940265715388355,0.8272036292059533,True,True,True
Fixed 2 m target,Circular 1D-CNN,2460,wedding,,1.0414481978270176,1.3324931058942782,4.27489826254755,True,True,True
Fixed 2 m target,Circular 1D-CNN,2461,wedding,,0.977750569704895,1.671668380162677,3.1065413881618253,True,True,True
Fixed 2 m target,Circular 1D-CNN,2462,wedding,,1.3301729823875719,2.001346448021024,1.5364877727146258,True,True,True
Fixed 2 m target,Circular 1D-CNN,2463,wedding,,0.7219599496996228,1.0343501552903294,0.5181749201174106,True,True,True
Fixed 2 m target,Circular 1D-CNN,2464,wedding,,0.6571789321965948,1.2099863690944692,5.1406159467333365,True,True,True
Fixed 2 m target,Circular 1D-CNN,2465,wedding,,1.124365728524785,1.8930052098157328,6.737555627551836,True,True,True
Fixed 2 m target,Circular 1D-CNN,2466,wedding,,1.120569422812641,1.7884011383800007,9.145071170513921,True,True,True
Fixed 2 m target,Circular 1D-CNN,2467,wedding,,1.0182168298658445,1.234638970874045,2.2204404222447534,True,True,True
Fixed 2 m target,Circular 1D-CNN,2468,wedding,,1.0449219133519816,1.4357770098152647,7.799011320690295,True,True,True
Fixed 2 m target,Circular 1D-CNN,2469,wedding,,0.936426999722327,1.9002584892857424,2.6130389988650116,True,True,True
Fixed 2 m target,Circular 1D-CNN,2470,wedding,,0.6509488486584069,1.0266556977877361,3.7481993738272013,True,True,True
Fixed 2 m target,Circular 1D-CNN,2471,wedding,,0.31279040684156867,0.9745649388059974,3.5075381304249484,True,True,True
Fixed 2 m target,Circular 1D-CNN,2472,wedding,,0.26765102260904267,0.7410352844744921,3.4636695777667725,True,True,True
Fixed 2 m target,Circular 1D-CNN,2473,wedding,,0.24271859244485539,0.5654197447923691,3.436802163751698,True,True,True
Fixed 2 m target,Circular 1D-CNN,2474,wedding,,1.5529501742493692,2.278636697879795,0.46112093161089696,True,True,True
Fixed 2 m target,Circular 1D-CNN,2475,wedding,,0.39785491756365093,0.6839616359401418,2.646559996418928,True,True,True
Fixed 2 m target,Circular 1D-CNN,2476,wedding,,0.8311007214225296,1.290222895683402,1.0677365641596133,True,True,True
Fixed 2 m target,Circular 1D-CNN,2477,wedding,,0.5847093155184769,1.217638651334538,0.839793786204353,True,True,True
Fixed 2 m target,Circular 1D-CNN,2478,wedding,,0.575121033850509,0.9523334871659136,6.251934041309372,True,True,True
Fixed 2 m target,Circular 1D-CNN,2479,wedding,,1.1423340286210621,1.8842346602380016,6.865175990564593,True,True,True
Fixed 2 m target,Circular 1D-CNN,2480,wedding,,0.35310077746849833,0.636771688682274,3.660488349084696,True,True,True
Fixed 2 m target,Circular 1D-CNN,2481,wedding,,1.4403425911342862,1.6900227149572467,6.9015946206326575,True,True,True
Fixed 2 m target,Circular 1D-CNN,2482,wedding,,0.20138723004523967,0.44168751135184753,3.704688540939611,True,True,True
Fixed 2 m target,Circular 1D-CNN,2483,wedding,,1.3063538609752743,1.5699858485708382,1.3864196717657167,True,True,True
Fixed 2 m target,Circular 1D-CNN,2484,wedding,,1.2158794331020046,1.943185116252004,2.2399706750713304,True,True,True
Fixed 2 m target,Circular 1D-CNN,2485,wedding,,1.8794830777082583,3.119091023720721,8.952668584941552,True,True,True
Fixed 2 m target,Circular 1D-CNN,2486,wedding,,0.8554442233995152,1.252761063006205,0.42330529657342764,True,True,True
Fixed 2 m target,Circular 1D-CNN,2487,wedding,,1.1579622403127507,1.6888770542372726,3.360578631161938,True,True,True
Fixed 2 m target,Circular 1D-CNN,2488,wedding,,1.601293531391892,1.4131959827886282,5.089433997448774,True,True,True
Fixed 2 m target,Circular 1D-CNN,2489,wedding,,0.7078627106583333,1.2902483436615517,2.7334915236533406,True,True,True
Fixed 2 m target,Circular 1D-CNN,2490,wedding,,0.7316666089317959,1.6683742342564258,0.15138809366186098,True,True,True
Fixed 2 m target,Circular 1D-CNN,2491,wedding,,1.139730109477337,1.200983479264722,0.06966292382473627,True,True,True
Fixed 2 m target,Circular 1D-CNN,2492,wedding,,0.7194542183923466,1.3534525796124635,0.2721429688774558,True,True,True
Fixed 2 m target,Circular 1D-CNN,2493,wedding,,0.4024016025167523,0.7180767500585468,1.6550154541421205,True,True,True
Fixed 2 m target,Circular 1D-CNN,2494,wedding,,2.06324736621819,2.404582772329867,10.392933478369507,True,True,True
Fixed 2 m target,Circular 1D-CNN,2495,wedding,,0.073996197533646,0.10808437814288385,0.8535065716944574,True,True,True
Fixed 2 m target,Circular 1D-CNN,2496,wedding,,1.0369698020179867,1.8844885755446792,0.9975643283020027,True,True,True
Fixed 2 m target,Circular 1D-CNN,2497,wedding,,1.0528584759933832,1.6658533766010066,0.2927448230093924,True,True,True
Fixed 2 m target,Circular 1D-CNN,2498,wedding,,0.9160772393570361,1.0660760300933756,3.364048058148151,True,True,True
Fixed 2 m target,Circular 1D-CNN,2499,wedding,,2.0252458786352276,1.548978476576981,4.631164736293901,True,True,True
Fixed 2 m target,Circular 1D-CNN,2500,wedding,,1.1518638384368367,1.4176986671777818,4.245977780346761,True,True,True
Fixed 2 m target,Circular 1D-CNN,2501,wedding,,0.49697756520438446,0.8200972081833213,0.8370417611495533,True,True,True
Fixed 2 m target,Circular 1D-CNN,2502,wedding,,1.5508467236401573,1.751338164624328,12.072409894901728,True,True,True
Fixed 2 m target,Circular 1D-CNN,2503,wedding,,0.5628083563610594,0.9097091027037538,7.160116006822663,True,True,True
Fixed 2 m target,Circular 1D-CNN,2504,wedding,,0.9632652787712561,1.6001637613459474,2.697160013530049,True,True,True
Fixed 2 m target,Circular 1D-CNN,2505,wedding,,0.9506864110376888,1.6192300157989155,5.563890515159061,True,True,True
Fixed 2 m target,Circular 1D-CNN,2506,wedding,,0.7736982415947259,1.1173485208923049,5.1019235577009905,True,True,True
Fixed 2 m target,Circular 1D-CNN,2507,wedding,,3.7727710979606583,1.0150700749404156,0.012343897793266903,True,True,True
Fixed 2 m target,Circular 1D-CNN,2508,wedding,,0.4728244914552036,0.733993062353381,2.910955108051223,True,True,True
Fixed 2 m target,Circular 1D-CNN,2509,wedding,,0.6447728411801457,0.8374814774697741,2.467136681859673,True,True,True
Fixed 2 m target,Circular 1D-CNN,2510,wedding,,0.8761864362274802,1.4842274178814394,5.744598377493419,True,True,True
Fixed 2 m target,Circular 1D-CNN,2511,wedding,,0.45175656450995416,0.531590013659425,1.5363495577519861,True,True,True
Fixed 2 m target,Circular 1D-CNN,2512,wedding,,1.012595655553507,1.6649260056034076,3.2683791309030026,True,True,True
Fixed 2 m target,Circular 1D-CNN,2513,wedding,,0.6985177682312185,1.0101267192444505,0.9660021270654238,True,True,True
Fixed 2 m target,Circular 1D-CNN,2514,wedding,,0.08362860304565194,0.15592760591844027,1.3183849586476202,True,True,True
Fixed 2 m target,Circular 1D-CNN,2515,wedding,,0.8806068302403453,1.064039178076724,2.9322253560045,True,True,True
Fixed 2 m target,Circular 1D-CNN,2516,wedding,,0.6153960603674071,0.8543719552005603,0.17033915915089493,True,True,True
Fixed 2 m target,Circular 1D-CNN,2517,wedding,,0.7202580341508052,0.8835121755083895,2.1095856715228805,True,True,True
Fixed 2 m target,Circular 1D-CNN,2518,wedding,,1.0044561788390314,1.413033796334281,2.3708636829555094,True,True,True
Fixed 2 m target,Circular 1D-CNN,2519,wedding,,1.510802139582477,1.5964053499902415,4.465564863903217,True,True,True
Fixed 2 m target,Circular 1D-CNN,2520,wedding,,1.0067522851078516,1.6270032752629433,0.00566445710839458,True,True,True
Fixed 2 m target,Circular 1D-CNN,2521,wedding,,0.5808971464251717,1.2646021829415497,4.497314941194114,True,True,True
Fixed 2 m target,Circular 1D-CNN,2522,wedding,,0.48659556206900656,1.1086107055417915,0.1877270729426731,True,True,True
Fixed 2 m target,Circular 1D-CNN,2523,wedding,,0.6853393432805833,1.0172812771052122,3.7524216573335405,True,True,True
Fixed 2 m target,Circular 1D-CNN,2524,wedding,,0.42266142784060523,0.5882676277379607,1.8394427922535632,True,True,True
Fixed 2 m target,Circular 1D-CNN,2525,wedding,,0.17397476496624842,0.524868412233575,1.2949469974778172,True,True,True
Fixed 2 m target,Circular 1D-CNN,2526,wedding,,0.7468200198366157,1.8391025859224626,1.881759947304924,True,True,True
Fixed 2 m target,Circular 1D-CNN,2527,wedding,,0.8489370573421255,1.5381526518887931,3.076071606820563,True,True,True
Fixed 2 m target,Circular 1D-CNN,2528,wedding,,1.1993790246679794,1.1494266103239477,0.21024884775172786,True,True,True
Fixed 2 m target,Circular 1D-CNN,2529,wedding,,0.5761337296929622,0.8047836844462438,6.869386724647413,True,True,True
Fixed 2 m target,Circular 1D-CNN,2530,wedding,,0.6918589035436611,1.4835948363190128,2.7406433553957847,True,True,True
Fixed 2 m target,Circular 1D-CNN,2531,wedding,,0.4260934554359216,0.6584655556236398,5.637035041988621,True,True,True
Fixed 2 m target,Circular 1D-CNN,2532,wedding,,0.18510937731022045,0.287670707884175,1.3362442204897826,True,True,True
Fixed 2 m target,Circular 1D-CNN,2533,wedding,,10.946757652729222,1.3457483689377252,4.908140980368476,True,True,True
Fixed 2 m target,Circular 1D-CNN,2534,wedding,,0.6909026252758776,1.20345086050392,3.8959419312107615,True,True,True
Fixed 2 m target,Circular 1D-CNN,2535,wedding,,0.8468113305443937,1.3862695464107175,5.202711070152655,True,True,True
Fixed 2 m target,Circular 1D-CNN,2536,wedding,,0.19464123086327642,0.3063876299516148,3.4435269816525818,True,True,True
Fixed 2 m target,Circular 1D-CNN,2537,wedding,,0.3740413337765404,0.5361735626567463,5.578569666594029,True,True,True
Fixed 2 m target,Circular 1D-CNN,2538,wedding,,0.9026277606816349,1.2833624899069058,6.1110767769202745,True,True,True
Fixed 2 m target,Circular 1D-CNN,2539,wedding,,0.5452306282047836,0.8454393630320935,0.5840856218247393,True,True,True
Fixed 2 m target,Circular 1D-CNN,2540,wedding,,1.0567366493888795,1.9487988037725443,0.29513747324084055,True,True,True
Fixed 2 m target,Circular 1D-CNN,2541,wedding,,0.6655235802400581,1.6031555725258446,6.4422286598253455,True,True,True
Fixed 2 m target,Circular 1D-CNN,2542,wedding,,0.758739291125002,1.510009235702455,7.013715407409787,True,True,True
Fixed 2 m target,Circular 1D-CNN,2543,wedding,,0.9514761809066503,1.361511606952733,6.545257179118795,True,True,True
Fixed 2 m target,Circular 1D-CNN,2544,wedding,,0.3569420724672755,0.8838379386272402,8.325743693906535,True,True,True
Fixed 2 m target,Circular 1D-CNN,2545,wedding,,0.7209226157472469,1.190456836313679,2.044307380387601,True,True,True
Fixed 2 m target,Circular 1D-CNN,2546,wedding,,0.27676668276994404,0.4470001404402647,0.8821079851657201,True,True,True
Fixed 2 m target,Circular 1D-CNN,2547,wedding,,1.209592628989066,1.3966240081906027,3.0888651887026537,True,True,True
Fixed 2 m target,Circular 1D-CNN,2548,wedding,,0.5022788335046424,1.1981755616599925,2.221363586939707,True,True,True
Fixed 2 m target,Circular 1D-CNN,2549,wedding,,1.8231936641837847,1.6957549092732984,5.532902383907583,True,True,True
Fixed 2 m target,Circular 1D-CNN,2550,wedding,,0.7943122466326479,1.1659984782976491,2.4966196719632534,True,True,True
Fixed 2 m target,Circular 1D-CNN,2551,wedding,,4.513337911386635,1.817266125726414,0.6860721910066153,True,True,True
Fixed 2 m target,Circular 1D-CNN,2552,wedding,,1.897564661187925,1.46143729519099,1.5390995506698606,True,True,True
Fixed 2 m target,Circular 1D-CNN,2553,wedding,,0.2960338095339653,0.6386708919846268,2.8124343110390666,True,True,True
Fixed 2 m target,Circular 1D-CNN,2554,wedding,,0.49006197321869877,1.3751119006839154,3.105948787056871,True,True,True
Fixed 2 m target,Circular 1D-CNN,2555,wedding,,1.2971853628585326,1.8647594648992145,4.563806046774034,True,True,True
Fixed 2 m target,Circular 1D-CNN,2556,wedding,,0.6409641816699149,1.0740936454444874,3.6831218311321487,True,True,True
Fixed 2 m target,Circular 1D-CNN,2557,wedding,,1.3791219575247837,1.208325579924523,1.9268021154902695,True,True,True
Fixed 2 m target,Circular 1D-CNN,2558,wedding,,0.4450881221004231,1.0151043003425002,3.215730869328648,True,True,True
Fixed 2 m target,Circular 1D-CNN,2559,wedding,,0.19868209209548549,0.5123977493494749,1.0905673510230909,True,True,True
Fixed 2 m target,Circular 1D-CNN,2560,wedding,,0.6240886988602202,1.2164196001492935,1.6172046823675104,True,True,True
Fixed 2 m target,Circular 1D-CNN,2561,wedding,,0.7208924798371548,1.4230646202746184,4.428158836086225,True,True,True
Fixed 2 m target,Circular 1D-CNN,2562,wedding,,0.5642769375417813,0.9855310543539756,1.9680674292067712,True,True,True
Fixed 2 m target,Circular 1D-CNN,2563,wedding,,1.121769600721748,1.4207834293916042,1.2732519433464038,True,True,True
Fixed 2 m target,Circular 1D-CNN,2564,wedding,,0.5038802518711964,1.7720001926926234,4.810262920026008,True,True,True
Fixed 2 m target,Circular 1D-CNN,2565,wedding,,0.8042357730242995,1.416509655702649,1.3450457982545732,True,True,True
Fixed 2 m target,Circular 1D-CNN,2566,wedding,,0.9158532149337026,0.9478103972243562,0.0619776608602659,True,True,True
Fixed 2 m target,Circular 1D-CNN,2567,wedding,,0.4829463098569015,1.0061253251086275,0.23214673163999763,True,True,True
Fixed 2 m target,Circular 1D-CNN,2568,wedding,,0.6182718575532655,1.4694184017271505,4.558869357826644,True,True,True
Fixed 2 m target,Circular 1D-CNN,2569,wedding,,0.7993185515686091,1.3800520296593344,1.065737418571674,True,True,True
Fixed 2 m target,Circular 1D-CNN,2570,wedding,,0.26914877391242975,0.47526693438547396,3.1047235406112135,True,True,True
Fixed 2 m target,Circular 1D-CNN,2571,wedding,,0.6921281540177212,1.5955931384504234,3.0525239702374107,True,True,True
Fixed 2 m target,Circular 1D-CNN,2572,wedding,,0.39891597925967787,0.6025995871437584,2.862054867977465,True,True,True
Fixed 2 m target,Circular 1D-CNN,2573,wedding,,1.0712870207378518,1.6144089307021083,6.946572416462317,True,True,True
Fixed 2 m target,Circular 1D-CNN,2574,wedding,,0.7155390279916155,1.206596578884229,0.16566695831902847,True,True,True
Fixed 2 m target,Circular 1D-CNN,2575,wedding,,7.5508570181698,1.130877049968481,1.2668764626539304,True,True,True
Fixed 2 m target,Circular 1D-CNN,2576,wedding,,0.5340115700015576,0.9846662060065156,3.5397887099334024,True,True,True
Fixed 2 m target,Circular 1D-CNN,2577,wedding,,0.7647576359623617,1.3565110796384547,1.5552998309314583,True,True,True
Fixed 2 m target,Circular 1D-CNN,2578,wedding,,1.3961180387125114,1.018425961022031,4.521673863158985,True,True,True
Fixed 2 m target,Circular 1D-CNN,2579,wedding,,0.7680150715223405,1.639811286693436,6.069149538513812,True,True,True
Fixed 2 m target,Circular 1D-CNN,2580,wedding,,0.5464663039097692,1.7359671028278627,0.11325937946708071,True,True,True
Fixed 2 m target,Circular 1D-CNN,2581,wedding,,0.9714281487224102,1.5030324893351148,4.251708191996032,True,True,True
Fixed 2 m target,Circular 1D-CNN,2582,wedding,,0.611134747169721,1.6011039229440323,5.296397408861654,True,True,True
Fixed 2 m target,Circular 1D-CNN,2583,wedding,,0.7509487773539779,1.1929652982893861,2.5965638172014955,True,True,True
Fixed 2 m target,Circular 1D-CNN,2584,wedding,,0.7979021300418722,1.0577861629127316,1.5968081048905587,True,True,True
Fixed 2 m target,Circular 1D-CNN,2585,wedding,,1.0452448446833127,1.3368965811825062,2.9528841358910247,True,True,True
Fixed 2 m target,Circular 1D-CNN,2586,wedding,,0.7009412674728184,1.5299548897018893,0.03703748206122112,True,True,True
Fixed 2 m target,Circular 1D-CNN,2587,wedding,,0.7771251019015891,1.027800378800906,0.2743496709757527,True,True,True
Fixed 2 m target,Circular 1D-CNN,2588,wedding,,1.1138189226745572,1.779114652959181,3.385575222528297,True,True,True
Fixed 2 m target,Circular 1D-CNN,2589,wedding,,0.903588551383555,0.9162091884093185,2.5197658469165605,True,True,True
Fixed 2 m target,Circular 1D-CNN,2590,wedding,,0.9847150275056371,1.19733923861777,3.282955882301495,True,True,True
Fixed 2 m target,Circular 1D-CNN,2591,wedding,,0.30171326881515775,0.6848494780228862,4.035800528713235,True,True,True
Fixed 2 m target,Circular 1D-CNN,2592,wedding,,1.5143885333680285,1.1441759288975983,9.72736084337515,True,True,True
Fixed 2 m target,Circular 1D-CNN,2593,wedding,,0.9102378884214459,0.9173204574420236,1.0321232000237985,True,True,True
Fixed 2 m target,Circular 1D-CNN,2594,wedding,,2.0839804772874366,1.3695974390223327,4.638998393615477,True,True,True
Fixed 2 m target,Circular 1D-CNN,2595,wedding,,0.7418702132081046,1.1997664627549247,6.017381145757538,True,True,True
Fixed 2 m target,Circular 1D-CNN,2596,wedding,,0.5077849565974599,0.8430389638700817,1.385335219522996,True,True,True
Fixed 2 m target,Circular 1D-CNN,2597,wedding,,0.8124704759962532,1.9949885504320264,3.450809600195506,True,True,True
Fixed 2 m target,Circular 1D-CNN,2598,wedding,,0.5964310480233909,0.9545491868597686,1.5865035537134462,True,True,True
Fixed 2 m target,Circular 1D-CNN,2599,wedding,,1.0923636466539024,1.5372037389133117,4.85866746193147,True,True,True
Fixed 2 m target,Circular 1D-CNN,2600,wedding,,0.3264075751987059,0.9399051313655173,6.163616538616856,True,True,True
Fixed 2 m target,Circular 1D-CNN,2601,wedding,,1.1817537761629113,1.6065393302101407,3.804383872182365,True,True,True
Fixed 2 m target,Circular 1D-CNN,2602,wedding,,1.6307004850487214,1.0285882652948168,0.5332956093261381,True,True,True
Fixed 2 m target,Circular 1D-CNN,2603,wedding,,0.4652886071851772,0.9317910336275271,1.6941613669273894,True,True,True
Fixed 2 m target,Circular 1D-CNN,2604,wedding,,0.6429303495320435,0.7727796765810977,4.223675362942247,True,True,True
Fixed 2 m target,Circular 1D-CNN,2605,wedding,,0.2852457190807325,0.4047531110407897,1.7306967848139485,True,True,True
Fixed 2 m target,Circular 1D-CNN,2606,wedding,,0.2648311395473881,0.4950714163417364,1.9011235978846532,True,True,True
Fixed 2 m target,Circular 1D-CNN,2607,wedding,,0.3040542679204332,0.7130075753787463,0.3796479724663984,True,True,True
Fixed 2 m target,Circular 1D-CNN,2608,wedding,,0.9601410121097066,1.466453215018178,4.179849483644751,True,True,True
Fixed 2 m target,Circular 1D-CNN,2609,wedding,,0.25866199787475175,0.5917222222319635,2.562474393094618,True,True,True
Fixed 2 m target,Circular 1D-CNN,2610,wedding,,0.9558034471264942,1.4782306926476665,2.2543623219744116,True,True,True
Fixed 2 m target,Circular 1D-CNN,2611,wedding,,0.9995718409600508,1.1970419843231273,3.5824082794199894,True,True,True
Fixed 2 m target,Circular 1D-CNN,2612,wedding,,0.2063558221075454,0.3981347427570148,1.3034075958596352,True,True,True
Fixed 2 m target,Circular 1D-CNN,2613,wedding,,0.5748113611697208,0.8588482350122802,5.127419379780496,True,True,True
Fixed 2 m target,Circular 1D-CNN,2614,wedding,,0.2299017500002415,0.3883949002747149,3.2455178578053157,True,True,True
Fixed 2 m target,Circular 1D-CNN,2615,wedding,,0.4372662560043441,0.6724285048971764,0.18341085110181943,True,True,True
Fixed 2 m target,Circular 1D-CNN,2616,wedding,,0.8463307091200719,1.1112595040480389,2.3723172862457163,True,True,True
Fixed 2 m target,Circular 1D-CNN,2617,wedding,,0.48856907194012983,0.7825911470255479,4.793926812487135,True,True,True
Fixed 2 m target,Circular 1D-CNN,2618,wedding,,0.11205612812502985,0.20213491733556957,0.9001026639732226,True,True,True
Fixed 2 m target,Circular 1D-CNN,2619,wedding,,1.0804518647860741,2.0145249008183743,9.006149389928144,True,True,True
Fixed 2 m target,Circular 1D-CNN,2620,wedding,,1.378678550018857,2.042779925512168,5.876387752136638,True,True,True
Fixed 2 m target,Circular 1D-CNN,2621,wedding,,0.5578975705261697,0.9152049798732347,4.124166097731277,True,True,True
Fixed 2 m target,Circular 1D-CNN,2622,wedding,,0.667260225613793,1.2005759723490321,11.00670862070754,True,True,True
Fixed 2 m target,Circular 1D-CNN,2623,wedding,,1.3191841542836784,1.5228193087625235,10.252432717782506,True,True,True
Fixed 2 m target,Circular 1D-CNN,2624,wedding,,0.7898236982932091,1.1328472091359565,2.4860161063103314,True,True,True
Fixed 2 m target,Circular 1D-CNN,2625,wedding,,0.6404640732377244,1.20611991968992,4.539111584038365,True,True,True
Fixed 2 m target,Circular 1D-CNN,2626,wedding,,1.1284427734599052,2.067899931167722,0.1873879758696794,True,True,True
Fixed 2 m target,Circular 1D-CNN,2627,wedding,,0.5816166462332726,0.6493613510172623,3.097853369640878,True,True,True
Fixed 2 m target,Circular 1D-CNN,2628,wedding,,0.48282446748619384,1.2070764183209852,4.118058364549825,True,True,True
Fixed 2 m target,Circular 1D-CNN,2629,wedding,,0.9919366893129009,1.1033268980999067,3.0070535958354445,True,True,True
Fixed 2 m target,Circular 1D-CNN,2630,wedding,,1.741516752598679,2.143700730795065,1.6659303854433656,True,True,True
Fixed 2 m target,Circular 1D-CNN,2631,wedding,,0.9518986449278927,1.5102165932599305,3.8256016346781974,True,True,True
Fixed 2 m target,Circular 1D-CNN,2632,wedding,,1.7019434289336504,1.091034136770916,3.474901439391603,True,True,True
Fixed 2 m target,Circular 1D-CNN,2633,wedding,,1.063845298918742,1.2407581293624905,7.938886784560546,True,True,True
Fixed 2 m target,Circular 1D-CNN,2634,wedding,,0.15103782415376893,0.2754234926890951,1.132515972902152,True,True,True
Fixed 2 m target,Circular 1D-CNN,2635,wedding,,0.8016975081901594,1.1819082649106205,1.1559868338377153,True,True,True
Fixed 2 m target,Circular 1D-CNN,2636,wedding,,0.9016455906410072,1.7691247976394089,5.271079254736597,True,True,True
Fixed 2 m target,Circular 1D-CNN,2637,wedding,,0.6399548161898887,0.6755102841076134,1.5294979672308133,True,True,True
Fixed 2 m target,Circular 1D-CNN,2638,wedding,,0.26583617818250976,0.6958293326008343,1.829515430491888,True,True,True
Fixed 2 m target,Circular 1D-CNN,2639,wedding,,0.5466835578969775,0.916379447563342,0.36349855525184177,True,True,True
Fixed 2 m target,Circular 1D-CNN,2640,wedding,,0.30586554853870834,0.591719168584349,1.1276591870748762,True,True,True
Fixed 2 m target,Circular 1D-CNN,2641,wedding,,0.4079615120429831,0.7510141203547431,5.324941276315768,True,True,True
Fixed 2 m target,Circular 1D-CNN,2642,wedding,,0.5021036369299159,0.8576227277399882,3.5840039678616846,True,True,True
Fixed 2 m target,Circular 1D-CNN,2643,wedding,,0.9389712834840862,1.567814220094954,5.369777201081663,True,True,True
Fixed 2 m target,Circular 1D-CNN,2644,wedding,,0.7805363126861481,1.1011587563035377,2.9510820137050886,True,True,True
Fixed 2 m target,Circular 1D-CNN,2645,wedding,,0.781367702039703,1.2558324161335996,1.9308958390598225,True,True,True
Fixed 2 m target,Circular 1D-CNN,2646,wedding,,1.7611635790934757,1.9503962460662996,4.802046326890339,True,True,True
Fixed 2 m target,Circular 1D-CNN,2647,wedding,,1.3882156686229925,2.237202752614394,9.282289241824465,True,True,True
Fixed 2 m target,Circular 1D-CNN,2648,wedding,,1.056525806584006,1.3025861797825506,0.919028035890133,True,True,True
Fixed 2 m target,Circular 1D-CNN,2649,wedding,,0.7462528885658118,1.4973280504345894,3.6154668243596193,True,True,True
Fixed 2 m target,Circular 1D-CNN,2650,wedding,,0.6751421093450979,1.1928955555625926,0.49798101298332675,True,True,True
Fixed 2 m target,Circular 1D-CNN,2651,wedding,,1.156304031733502,1.4425759649290735,0.9464222284470561,True,True,True
Fixed 2 m target,Circular 1D-CNN,2652,wedding,,0.5352402905844037,1.0998437670304417,4.104817018459289,True,True,True
Fixed 2 m target,Circular 1D-CNN,2653,wedding,,0.5518317283031218,0.8015169743939233,0.9483011776734317,True,True,True
Fixed 2 m target,Circular 1D-CNN,2654,wedding,,0.42003997973257207,0.869084627359423,3.750002629704637,True,True,True
Fixed 2 m target,Circular 1D-CNN,2655,wedding,,0.681433784369786,1.313932200516028,3.42810158490427,True,True,True
Fixed 2 m target,Circular 1D-CNN,2656,wedding,,0.672743838224149,0.897623682101465,3.76056635894639,True,True,True
Fixed 2 m target,Circular 1D-CNN,2657,wedding,,0.5918786753282483,1.4772358249539708,0.889491492079499,True,True,True
Fixed 2 m target,Circular 1D-CNN,2658,wedding,,0.5279574391506551,0.7428312391802768,3.438335305591929,True,True,True
Fixed 2 m target,Circular 1D-CNN,2659,wedding,,0.9848434602483571,1.817696589123686,6.017591270118606,True,True,True
Fixed 2 m target,Circular 1D-CNN,2660,wedding,,0.28396291234529053,0.6406490551386782,2.2695795326257935,True,True,True
Fixed 2 m target,Circular 1D-CNN,2661,wedding,,0.3165942343222852,0.7011966137644701,2.297873190295681,True,True,True
Fixed 2 m target,Circular 1D-CNN,2662,wedding,,0.5749941476220527,1.1864027622845796,0.6972785975582783,True,True,True
Fixed 2 m target,Circular 1D-CNN,2663,wedding,,0.7216644746763395,1.1026425070325252,7.380969929794841,True,True,True
Fixed 2 m target,Circular 1D-CNN,2664,wedding,,0.6160166038570485,0.998877625441315,2.035910877103582,True,True,True
Fixed 2 m target,Circular 1D-CNN,2665,wedding,,1.7247922804065186,1.6336952866247494,1.6403806077815135,True,True,True
Fixed 2 m target,Circular 1D-CNN,2666,wedding,,1.2841599195845974,1.78134179305784,1.3816694468968427,True,True,True
Fixed 2 m target,Circular 1D-CNN,2667,wedding,,1.1579320787134104,1.2617898727556953,6.060593614585873,True,True,True
